id;Active (0/1);Name *;Categories;Price tax excluded or Price tax included;Tax rules ID;Wholesale price;On sale (0/1);Discount amount;Discount percent;Discount from (yyyy-mm-dd);Discount to (yyyy-mm-dd);SKU;Supplier reference #;Supplier;Manufacturer;EAN13;UPC;Ecotax;Width;Height;Depth;Weight;Quantity;QuantityF;Minimal quantity;Visibility;Additional shipping cost;Unity;Unit price;Short description;Description;Tags (x,y,z...);Meta title;Meta keywords;Meta description;URL rewritten;Text when in stock;Text when backorder allowed;Available for order (0 = No, 1 = Yes);Product available date;Product creation date;Show price (0 = No, 1 = Yes);url strt;url end;image url;Delete existing images (0 = No, 1 = Yes);Feature(Name:Value:Position);Available online only (0 = No, 1 = Yes);Condition;Customizable (0 = No, 1 = Yes);Uploadable files (0 = No, 1 = Yes);Text fields (0 = No, 1 = Yes);Out of stock;ID / Name of shop;Advanced stock management;Depends On Stock;Warehouse
4982;1;Plastic Kit Yamaha;430;125;1;;0;;;;;0017874.030;;Freidig;Acerbis;;;;;;;;0;0;1;both;;;;Blanc;<ul><li>YZ 125 15-</li><li>YZ 250 15-</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-03-15;2016-03-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;SU 1308_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/SU 1308_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
4983;1;Plastic Kit Yamaha;430;125;1;;0;;;;;0017874.090;;Freidig;Acerbis;;;;;;;;0;0;1;both;;;;Noir;<ul><li>YZ 125 15-</li><li>YZ 250 15-</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-03-15;2016-03-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;SU 1009_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/SU 1009_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
4984;1;Plastic Kit Yamaha;430;125;1;;0;;;;;0017874.553;;Freidig;Acerbis;;;;;;;;0;0;1;both;;;;Original 2015;<ul><li>YZ 125 15-</li><li>YZ 250 15-</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-03-15;2016-03-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;SU 1005R_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/SU 1005R_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
4985;1;Chain Guides 2.0 Honda;430;50.83;1;;0;;;;;0017949.030;;Freidig;Acerbis;;;;;;;;1;1;1;both;;;;Blanc;<ul><li>CRF 250 R '07-16</li><li>CRF 250 X '07-16</li><li>CRF 450 R '07-16</li><li>CRF 450 X '07-16</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-03-15;2016-03-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;SU 1005_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/SU 1005_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
4986;1;Chain Guides 2.0 Honda;430;50.83;1;;0;;;;;0017949.090;;Freidig;Acerbis;;;;;;;;1;1;1;both;;;;Noir;<ul><li>CRF 250 R '07-16</li><li>CRF 250 X '07-16</li><li>CRF 450 R '07-16</li><li>CRF 450 X '07-16</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-03-15;2016-03-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;SU 1002_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/SU 1002_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
4987;1;Chain Guides 2.0 Honda;430;50.83;1;;0;;;;;0017949.110;;Freidig;Acerbis;;;;;;;;1;1;1;both;;;;Rouge;<ul><li>CRF 250 R '07-16</li><li>CRF 250 X '07-16</li><li>CRF 450 R '07-16</li><li>CRF 450 X '07-16</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-03-15;2016-03-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;STRATA_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/STRATA_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
4988;1;Chain Guides 2.0 Kawasaki;430;50.83;1;;0;;;;;0017950.090;;Freidig;Acerbis;;;;;;;;> 4;4;1;both;;;;Noir;<ul><li>KX-F 250 '09-16</li><li>KX-F 450 '09-16</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-03-15;2016-03-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;STRATA S_M_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/STRATA S_M_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
4989;1;Chain Guides 2.0 Kawasaki;430;50.83;1;;0;;;;;0017950.130;;Freidig;Acerbis;;;;;;;;0;0;1;both;;;;Vert;<ul><li>KX-F 250 '09-16</li><li>KX-F 450 '09-16</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-03-15;2016-03-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;STRATA LXL_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/STRATA LXL_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
4990;1;Chain Guides 2.0 Suzuki ;430;50.83;1;;0;;;;;0017951.030;;Freidig;Acerbis;;;;;;;;0;0;1;both;;;;Blanc;<ul><li>RM 125 07-08</li><li>RM 250 07-08</li><li>RM-Z 250 08-16</li><li>RM-Z 450 05-16</li><li>RMZX 450 10-16</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-03-15;2016-03-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;STRATA ELLBOGEN_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/STRATA ELLBOGEN_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
4991;1;Chain Guides 2.0 Suzuki ;430;50.83;1;;0;;;;;0017951.060;;Freidig;Acerbis;;;;;;;;2;2;1;both;;;;Jaune;<ul><li>RM 125 07-08</li><li>RM 250 07-08</li><li>RM-Z 250 08-16</li><li>RM-Z 450 05-16</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-03-15;2016-03-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;STRATA ELLBOGEN S__0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/STRATA ELLBOGEN S__0.jpg;0;;1;new;0;0;0;0;0;0;0;0
4992;1;Chain Guides 2.0 Suzuki ;430;50.83;1;;0;;;;;0017951.090;;Freidig;Acerbis;;;;;;;;1;1;1;both;;;;Noir;<ul><li>RM 125 '07-08</li><li>RM 250 '07-08</li><li>RM-Z 250 '08-16</li><li>RM-Z 450 '05-16</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-03-15;2016-03-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;STRATA ELLBOGEN LX_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/STRATA ELLBOGEN LX_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
4993;1;Chain Guides 2.0 Yamaha ;430;50.83;1;;0;;;;;0017952.030;;Freidig;Acerbis;;;;;;;;0;0;1;both;;;;Blanc;<ul><li>YZ 125 '05-16</li><li>YZ 250 '05-16</li><li>YZF 250 '03-16</li><li>WRF 250 '03-16</li><li>YZF 450 '03-16</li><li>WRF 450 03-16</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-03-15;2016-03-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;STRATA 2XL_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/STRATA 2XL_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
4994;1;Chain Guides 2.0 Yamaha ;430;50.83;1;;0;;;;;0017952.040;;Freidig;Acerbis;;;;;;;;2;2;1;both;;;;Bleu;<ul><li>YZ 125 '05-16</li><li>YZ 250 '05-16</li><li>YZF 250 '03-16</li><li>WRF 250 '03-16</li><li>YZF 450 '03-16</li><li>WRF 450 03-16</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-03-15;2016-03-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;ST 8_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/ST 8_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
4995;1;Chain Guides 2.0 Yamaha ;430;50.83;1;;0;;;;;0017952.090;;Freidig;Acerbis;;;;;;;;2;2;1;both;;;;Noir;<ul><li>YZ 125 '05-16</li><li>YZ 250 '05-16</li><li>YZF 250 '03-16</li><li>WRF 250 '03-16</li><li>YZF 450 '03-16</li><li>WRF 450 03-16</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-03-15;2016-03-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;ST 6_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/ST 6_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
4996;1;Chain Sliders 2.0 Honda, Yamaha;430;15.74;1;;0;;;;;0017953.030;;Freidig;Acerbis;;;;;;;;1;1;1;both;;;;Blanc;<ul><li>CRF 250R 07-</li><li>CRF 250X 07-</li><li>CRF 450R 07-</li><li>CRF 450X 07-</li><li>YZ 125 09-</li><li>YZ 250 09-</li><li>YZF 205 07-</li><li>WRF 250 07-</li><li>YZF 450 07-</li><li>WRF 450 07-</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-03-15;2016-03-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;SSZ600_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/SSZ600_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
4997;1;Chain Sliders 2.0 Yamaha;430;15.74;1;;0;;;;;0017953.040;;Freidig;Acerbis;;;;;;;;1;1;1;both;;;;Bleu;<ul><li>YZ 125 09-</li><li>YZ 250 09-</li><li>YZF 205 07-</li><li>WRF 250 07-</li><li>YZF 450 07-</li><li>WRF 450 07-</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-03-15;2016-03-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;SSY911_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/SSY911_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
4998;1;Chain Sliders 2.0 Honda, Kawasaki, Yamaha;430;15.74;1;;0;;;;;0017953.090;;Freidig;Acerbis;;;;;;;;3;3;1;both;;;;Noir;<ul><li>CRF 250R 07-</li><li>CRF 250X 07-</li><li>CRF 450R 07-</li><li>CRF 450X 07-</li><li>KXF 250 09-</li><li>KXF 450 09-</li><li>YZ 125 09-</li><li>YZ 250 09-</li><li>YZF 205 07-</li><li>WRF 250 07-</li><li>YZF 450 07-</li><li>WRF 450 07-</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-03-15;2016-03-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;SSY910_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/SSY910_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
4999;1;Chain Sliders 2.0 Honda ;430;15.74;1;;0;;;;;0017953.110;;Freidig;Acerbis;;;;;;;;1;1;1;both;;;;Rouge;<ul><li>CRF 250R 07-</li><li>CRF 250X 07-</li><li>CRF 450R 07-</li><li>CRF 450X 07-</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-03-15;2016-03-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;SSY905_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/SSY905_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
5000;1;Chain Sliders 2.0 Kawasaki;430;15.74;1;;0;;;;;0017953.130;;Freidig;Acerbis;;;;;;;;2;2;1;both;;;;Vert;<ul><li>KXF 250 09-</li><li>KXF 450 09-</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-03-15;2016-03-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;SSY904_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/SSY904_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
5001;1;Chain Sliders 2.0 Suzuki;430;15.74;1;;0;;;;;0017954.030;;Freidig;Acerbis;;;;;;;;0;0;1;both;;;;Blanc;<ul><li>RM 125 07-</li><li>RM 250 07-</li><li>RM-Z 250 08-</li><li>RM-Z 450 05-</li><li>RMZX 450 10-</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-03-15;2016-03-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;SSY903_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/SSY903_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
5002;1;Chain Sliders 2.0 Suzuki;430;15.74;1;;0;;;;;0017954.060;;Freidig;Acerbis;;;;;;;;1;1;1;both;;;;Gelb;<ul><li>RM 125 07-</li><li>RM 250 07-</li><li>RM-Z 250 08-</li><li>RM-Z 450 05-</li><li>RMZX 450 10-</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-03-15;2016-03-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;SSY902_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/SSY902_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
5003;1;Chain Sliders 2.0 Suzuki;430;15.74;1;;0;;;;;0017954.090;;Freidig;Acerbis;;;;;;;;1;1;1;both;;;;Noir;<ul><li>RM 125 07-</li><li>RM 250 07-</li><li>RM-Z 250 08-</li><li>RM-Z 450 05-</li><li>RMZX 450 10-</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-03-15;2016-03-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;SSY901_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/SSY901_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
5004;0;Disc Cover Mounting Kit Suzuki;430;29.63;1;;0;;;;;0020077;;Freidig;Acerbis;;;;;;;;0;0;1;both;;;;Front;<ul><li>RM 125/250 04-11</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-03-15;2016-03-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;SSY500_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/SSY500_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
5005;1;Disc Cover Mounting Kit Kawaski;430;29.63;1;;0;;;;;0020078;;Freidig;Acerbis;;;;;;;;0;0;1;both;;;;Front;<ul><li>KX 125 03-08</li><li>KX 250 03-08</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-03-15;2016-03-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;SSY125_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/SSY125_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
5006;1;Disc Cover Mounting Kit Ktm;430;29.63;1;;0;;;;;0020079.;;Freidig;Acerbis;;;;;;;;4;4;1;both;;;;Front;<ul><li>EXC/EXC-F 04-</li><li>SX/SX-F 04-</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-03-15;2016-03-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;SSY085_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/SSY085_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
5007;1;Disc Cover Mounting Kit Yamaha;430;29.63;1;;0;;;;;0020080;;Freidig;Acerbis;;;;;;;;1;1;1;both;;;;Front;<ul><li>WR125/250 04-</li><li>WRF250/450 04-</li><li>YZ125/250 04-</li><li>YZF250 04-</li><li>YZF450 04-</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-03-15;2016-03-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;SSY080_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/SSY080_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
5008;1;Disc Cover Mounting Kit Honda;430;29.63;1;;0;;;;;0020081.;;Freidig;Acerbis;;;;;;;;2;2;1;both;;;;Front;<ul><li>CR 125/250 R 2T 04-</li><li>CRE 125/250 2T  04-</li><li>CRE 450 F 04-</li><li>CRF 250 R/X 4T 04-</li><li>CRF 450 R 4T 04-</li><li>CRF 450 X 4T 05-</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-03-15;2016-03-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;SSW902_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/SSW902_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
5009;1;Handguards Acerbis Oblivion;431;147.22;1;;0;;;;;0021618.090;;Freidig;Acerbis;;;;;;;;4;4;1;both;;;;Noir/Chrome;<ul><li>Protége-mains</li><li>étudié pour protéger des chocs et obstacles extérieurs</li><li>paire</li><li>forme aérodynamique</li><li>balanciers antivibration</li><li>kit de montage universel y compris</li><li>Attention: pour de nombreux modèles</li><li>un kit de montage supplémentaire est nécessaire:</li><li>BMW R NINE T '15: 0021716</li><li>GUZZI V7 '11-15: 0017572</li><li>GUZZI NEVADA 1000 '08-15: 0017572</li><li>GUZZI GRISO 1200 8V '11-15: 0017572</li><li>GUZZI ELDORADO 1400 '14-15: 0017572</li><li>KAWASAKI W800 '10-15: 0017571</li><li>TRIUMPH BONNEVILLE '11-15: 0017572</li><li>TRIUMPH SCRAMBLER '11-15: 0017572</li><li>TRIUMPH TRUXTON '11-15: 0017572</li><li>YAMAHA XJR 1300 '15: 0017634</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-03-15;2016-03-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;SSW901_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/SSW901_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
5010;1;Kit-Montage Pour Protege-Mains;431;18.43;1;;0;;;;;0021716;;Freidig;Acerbis;;;;;;;;2;2;1;both;;;;Oblivion;<ul><li>BMW R NINE T '15</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-03-15;2016-03-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;SSW055_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/SSW055_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
5011;1;Skid Plates Ktm Mx Style;430;73.15;1;;0;;;;;0021727.011;;Freidig;Acerbis;;;;;;;;1;1;1;both;;;;Orange;<ul><li>SXF 250 16-</li><li>SXF 350 16-</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-03-15;2016-03-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;SST901_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/SST901_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
5012;1;Skid Plates Ktm Mx Style;430;73.15;1;;0;;;;;0021727.090;;Freidig;Acerbis;;;;;;;;0;0;1;both;;;;Noir;<ul><li>SXF 250 16-</li><li>SXF 350 16-</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-03-15;2016-03-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;SSS904_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/SSS904_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
5013;1;Plastic Full Kit Husqvarna;430;162.04;1;;0;;;;;0021831.553;;Freidig;Acerbis;;;;;;;;0;0;1;both;;;;Original 2016;<ul><li>FC 250 16-</li><li>FC 350 16-</li><li>FC 450 16-</li><li>TC 125</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-03-15;2016-03-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;SSS903R_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/SSS903R_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
5014;1;Chain Guides & Slider Kit Ktm/Husqvarna;430;75;1;;0;;;;;0021833.090;;Freidig;Acerbis;;;;;;;;0;0;1;both;;;;Noir;<ul><li>HUSQVARNA:</li><li>TC 125 '16</li><li>FC 250 '16</li><li>FC 350 '16</li><li>FC 450 '16</li><li>KTM:</li><li>SX 125 '16-</li><li>SX 144 '16-</li><li>SX 150 '16-</li><li>SXF 250 '16-</li><li>SXF 350 '16-</li><li>SXF 450 '16-</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-03-15;2016-03-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;SSS903_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/SSS903_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
5015;1;Plastic Full Kit Kawasaki Kxf 450 16-;430;162.04;1;;0;;;;;0021843.131;;Freidig;Acerbis;;;;;;;;0;0;1;both;;;;Green Fluo;<ul><li>KXF 450 16-</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-03-15;2016-03-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;SSS902_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/SSS902_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
5016;1;Plastic Full Kit Kawasaki Kxf 450 16-;430;162.04;1;;0;;;;;0021843.553;;Freidig;Acerbis;;;;;;;;0;0;1;both;;;;Original Replica 16;<ul><li>KXF 450 16-</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-03-15;2016-03-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;SSS901_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/SSS901_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
5017;0;X-Brake 2.0 Front Disc Cover ;430;32.41;1;;0;;;;;0021846.030;;Freidig;Acerbis;;;;;;;;0;0;1;both;;;;White/Black;<ul><li>DISC MAX.280MM</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-03-15;2016-03-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;SSS250_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/SSS250_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
5018;0;X-Brake 2.0 Front Disc Cover ;430;32.41;1;;0;;;;;0021846.031;;Freidig;Acerbis;;;;;;;;0;0;1;both;;;;White/Orange;<ul><li>DISC MAX.280MM</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-03-15;2016-03-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;SSS125_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/SSS125_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
5019;0;X-Brake 2.0 Front Disc Cover ;430;32.41;1;;0;;;;;0021846.040;;Freidig;Acerbis;;;;;;;;0;0;1;both;;;;Blue/White;<ul><li>DISC MAX.280MM</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-03-15;2016-03-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;SSS100_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/SSS100_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
5020;0;X-Brake 2.0 Front Disc Cover ;430;32.41;1;;0;;;;;0021846.060;;Freidig;Acerbis;;;;;;;;0;0;1;both;;;;Yellow/White;<ul><li>DISC MAX.280MM</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-03-15;2016-03-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;SSK908_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/SSK908_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
5021;0;X-Brake 2.0 Front Disc Cover ;430;32.41;1;;0;;;;;0021846.061;;Freidig;Acerbis;;;;;;;;0;0;1;both;;;;Yellow Fluo/White;<ul><li>DISC MAX.280MM</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-03-15;2016-03-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;SSK907_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/SSK907_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
5022;0;X-Brake 2.0 Front Disc Cover ;430;32.41;1;;0;;;;;0021846.090;;Freidig;Acerbis;;;;;;;;0;0;1;both;;;;Black/White;<ul><li>DISC MAX.280MM</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-03-15;2016-03-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;SSK906R_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/SSK906R_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
5023;0;X-Brake 2.0 Front Disc Cover ;430;32.41;1;;0;;;;;0021846.110;;Freidig;Acerbis;;;;;;;;0;0;1;both;;;;Red/White;<ul><li>DISC MAX.280MM</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-03-15;2016-03-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;SSK906_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/SSK906_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
5024;0;X-Brake 2.0 Front Disc Cover ;430;32.41;1;;0;;;;;0021846.130;;Freidig;Acerbis;;;;;;;;0;0;1;both;;;;Green/White;<ul><li>DISC MAX.280MM</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-03-15;2016-03-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;SSK905_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/SSK905_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
5025;0;Fuel Tanks 13 Lt. Yamaha;430;332.41;1;;0;;;;;0001587.040.098;;Freidig;Acerbis;;;;;;;;0;0;1;both;;;;Bleu;<ul><li>WR 125 02-05</li><li>WR 250 02-05</li><li>YZ 125 02/04</li><li>YZ 250 02-04</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-03-15;2016-03-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;SSK904R_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/SSK904R_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
5026;1;Tank 13Lt. Yamaha;430;332.41;1;;0;;;;;0001612.040.098;;Freidig;Acerbis;;;;;;;;0;0;1;both;;;;Bleu;<ul><li>WR 250 F 01-02</li><li>WR 400 F 98-99</li><li>WR 426 F 00-02</li><li>YZ 400 F 98-99</li><li>YZ 426 F 00-02</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-03-15;2016-03-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;SSK904_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/SSK904_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
5027;0;Reservoir Yamaha Bleu;430;332.41;1;;0;;;;;0001613.040.098;;Freidig;Acerbis;;;;;;;;0;0;1;both;;;;Yz 250/400/426 00-02 13L;0;;;;;;In Stock;Current supply. Ordering availlable;1;2016-03-15;2016-03-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;SSK902R_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/SSK902R_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
5028;1;Front Number Plate Kawasaki/Suzuki;430;29.63;1;;0;;;;;0002121.553.006;;Freidig;Acerbis;;;;;;;;0;0;1;both;;;;Vert;<ul><li>KX(F) 125-450 03-08 </li><li>RMZ250 04-06 </li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-03-15;2016-03-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;SSK901_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/SSK901_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
