ID;Active (0/1);Name *;Categories (x,y,z...);Price tax excluded or Price tax included;Tax rules ID;Wholesale price;On sale (0/1);Discount amount;Discount percent;Discount from (yyyy-mm-dd);Discount to (yyyy-mm-dd);Reference #;Supplier reference #;Supplier;Manufacturer;EAN13;UPC;Ecotax;;;;Weight;Quantity;;;;;;Short description;Description;Tags (x,y,z...);Meta title;Meta keywords;Meta description;URL rewritten;Text when in stock;Text when backorder allowed;Available for order (0 = No, 1 = Yes);Product available date;Product creation date;Show price (0 = No, 1 = Yes);Image URLs (x,y,z...);Delete existing images (0 = No, 1 = Yes);Feature(Name:Value:Position);Available online only (0 = No, 1 = Yes);Condition;Customizable (0 = No, 1 = Yes);Uploadable files (0 = No, 1 = Yes);Text fields (0 = No, 1 = Yes);Out_of_stock;Advanced stock management;ID / Name of shop\'c2\'a0\;;;Car type casque;Car couleur;Car Ecran;Car public;Car Coque;Car Etancheite;Car Goretex;Att Taille;Att Couleur;Car HighTech (ou sous cat)
11197;;Roulettes de protection pour fourche avant;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. Suzuki DL 1000 (01-07).;<b>Protection de fourche avant SW-MOTECH</b><br> <br> Protection résistant à labrasion.<br>Design soigné pour rester discret sur votre moto.<br>Installation simple avec le matériel de montage.<br><br><b>Inclus:</b> <!--BL--><ul> <li>2 patins </li> <li>Matériel de montage </li> <li>Notice de montage </li></ul><!--EL-->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11198;;Roulettes de protection pour fourche avant;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. Suzuki V-Storm 1000 (14-).;<b>Protection de fourche avant SW-MOTECH</b><br> <br> Protection résistant à labrasion.<br>Design soigné pour rester discret sur votre moto.<br>Installation simple avec le matériel de montage.<br><br><b>Inclus:</b> <!--BL--><ul> <li>2 patins </li> <li>Matériel de montage </li> <li>Notice de montage </li></ul><!--EL-->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11199;;Kit de patin de cadre;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. Suzuki SFV 650 Gladius (09-).;<b>Patin de protection SW-MOTECH</b><ul><li>Protection efficace de votre moto</li><li>Slider design soigné, usinage CNC PA6-MO<br>pour un amorti et une forte résistance aux chocs et une parfaite résistance aux UV</li><li>Les Slider sont en plastique (Nylon) à forte résistance à labrasion</li><li>Installation simple</li><li>Une découpe des carénages est nécessaire, un guide est fournis pour aider lors de la découpe</li></ul><b>Inclus:</b><!--BL--><ul><li>2 sliders</li><li>Matériel de montage</li><li>Notice de montage</li></ul><!--EL--><b>Accessoires en option:</b><br><br>Slider de rechange - Article <a href=http://sw-bc.com/eng/4052572012215.htm><u><b>STP.00.590.10000/B</b></u></a><br><br>Les sliders sont détachables.<br>Ils peuvent être remplacés facilement.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11200;;Kit de patin de cadre;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. SUZUKI GSR 750 (11-).;<b>Patin de protection SW-MOTECH</b><ul><li>Protection efficace de votre moto</li><li>Slider design soigné, usinage CNC PA6-MO<br>pour un amorti et une forte résistance aux chocs et une parfaite résistance aux UV</li><li>Les Slider sont en plastique (Nylon) à forte résistance à labrasion</li><li>Installation simple</li><li>Une découpe des carénages est nécessaire, un guide est fournis pour aider lors de la découpe</li></ul><b>Inclus:</b><!--BL--><ul><li>2 sliders</li><li>Matériel de montage</li><li>Notice de montage</li></ul><!--EL--><b>Accessoires en option:</b><br><br>Slider de rechange - Article <a href=http://sw-bc.com/eng/4052572012215.htm><u><b>STP.00.590.10000/B</b></u></a><br><br>Les sliders sont détachables.<br>Ils peuvent être remplacés facilement.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11201;;Kit de patin de cadre;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. SUZUKI GSR 600 (05-10);<b>Patin de protection SW-MOTECH</b><ul><li>Protection efficace de votre moto</li><li>Slider design soigné, usinage CNC PA6-MO<br>pour un amorti et une forte résistance aux chocs et une parfaite résistance aux UV</li><li>Les Slider sont en plastique (Nylon) à forte résistance à labrasion</li><li>Installation simple</li><li>Une découpe des carénages est nécessaire, un guide est fournis pour aider lors de la découpe</li></ul><b>Inclus:</b><!--BL--><ul><li>2 sliders</li><li>Matériel de montage</li><li>Notice de montage</li></ul><!--EL--><b>Accessoires en option:</b><br><br>Slider de rechange - Article <a href=http://sw-bc.com/eng/4052572012215.htm><u><b>STP.00.590.10000/B</b></u></a><br><br>Les sliders sont détachables.<br>Ils peuvent être remplacés facilement.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11202;;Kit de patin de cadre;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. Suzuki GSX-R 600 / 750 (11-).;<b>Patin de protection SW-MOTECH</b><ul><li>Protection efficace de votre moto</li><li>Slider design soigné, usinage CNC PA6-MO<br>pour un amorti et une forte résistance aux chocs et une parfaite résistance aux UV</li><li>Les Slider sont en plastique (Nylon) à forte résistance à labrasion</li><li>Installation simple</li><li>Une découpe des carénages est nécessaire, un guide est fournis pour aider lors de la découpe</li></ul><b>Inclus:</b><!--BL--><ul><li>2 sliders</li><li>Matériel de montage</li><li>Notice de montage</li></ul><!--EL--><b>Accessoires en option:</b><br><br>Slider de rechange - Article <a href=http://sw-bc.com/eng/4052572012215.htm><u><b>STP.00.590.10000/B</b></u></a><br><br>Les sliders sont détachables.<br>Ils peuvent être remplacés facilement.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11203;;Kit de fixation pour patin de cadre;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. Suzuki SFV650. Bj.09-.;<b>Kit de fixation pour patin de protection</b><ul><li>Plateau de fixation inclus</li></ul><b>Inclus:</b><!--BL--><ul><li>Protection complète <b>sans</b> patins.<!--EL-->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11204;;Kit de fixation pour patin de cadre;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. SUZUKI GSR 750 (11-).;<b>Kit de fixation pour patin de protection</b><ul><li>Plateau de fixation inclus</li></ul><b>Inclus:</b><!--BL--><ul><li>Protection complète <b>sans</b> patins.<!--EL-->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11205;;Kit de fixation pour patin de cadre;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. Suzuki  GSR 600.;<b>Kit de fixation pour patin de protection</b><ul><li>Plateau de fixation inclus</li></ul><b>Inclus:</b><!--BL--><ul><li>Protection complète <b>sans</b> patins.<!--EL-->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11206;;Kit de fixation pour patin de cadre;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. Suzuki GSX-R 600/750 (11-);<b>Kit de fixation pour patin de protection</b><ul><li>Plateau de fixation inclus</li></ul><b>Inclus:</b><!--BL--><ul><li>Protection complète <b>sans</b> patins.<!--EL-->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11207;;Roulettes de protection pour fourche avant;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. Yamaha XT 1200 Z Super Tenere (10-);<b>Protection de fourche avant SW-MOTECH</b><br> <br> Protection résistant à labrasion.<br>Design soigné pour rester discret sur votre moto.<br>Installation simple avec le matériel de montage.<br><br><b>Inclus:</b> <!--BL--><ul> <li>2 patins </li> <li>Matériel de montage </li> <li>Notice de montage </li></ul><!--EL-->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11208;;Roulettes de protection pour bras oscillant;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. Yamaha XT 1200 Z Super Tenere (10-);<b>Kit de protection de bras oscillant SW-MOTECH</b><br> <br> Protection de bras oscillant résistant à labrasion.<br>Améliore le design de votre moto<br>Installation très simple en utilisant le matériel de montage.<br><br><b>Inclus:</b> <!--BL--><ul> <li>2 sliders de protection</li> <li>Matériel de montage </li> <li>Notice de montage </li></ul><!--EL-->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11209;;Roulettes de protection pour bras oscillant;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. Yamaha MT-09 (13-).;<b>Kit de protection de bras oscillant SW-MOTECH</b><br> <br> Protection de bras oscillant résistant à labrasion.<br>Améliore le design de votre moto<br>Installation très simple en utilisant le matériel de montage.<br><br> <b>Inclus:</b> <!--BL--><ul> <li>2 sliders de protection</li> <li>Matériel de montage </li> <li>Notice de montage </li></ul><!--EL-->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11210;;Roulettes de protection pour bras oscillant;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. Yamaha MT-07 (14-).;<b>Protection de fourche avant SW-MOTECH</b><br> <br> Protection résistant à labrasion.<br>Design soigné pour rester discret sur votre moto.<br>Installation simple avec le matériel de montage.<br><br><b>Inclus:</b> <!--BL--><ul> <li>2 patins </li> <li>Matériel de montage </li> <li>Notice de montage </li></ul><!--EL-->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11211;;Roulettes de protection pour bras oscillant;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. Yamaha MT-09 (13-).;<b>Protection de fourche avant SW-MOTECH</b><br> <br> Protection résistant à labrasion.<br>Design soigné pour rester discret sur votre moto.<br>Installation simple avec le matériel de montage.<br><br><b>Inclus:</b> <!--BL--><ul> <li>2 patins </li> <li>Matériel de montage </li> <li>Notice de montage </li></ul><!--EL-->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11212;;Protection de carter dalternateur;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. Yamaha MT-09 (13-).;<b>SW-MOTECH protection de carter d‘alternateur</b><ul><li>Protège le carter d’alternateur contre les projections de pierres et les chutes</li><li>Spécialement adapté à la forme du carter d’alternateur</li><li>L’assemblage d’un cadre d’acier découpé au laser et recouvert de poudre epoxy avec un patin noir fraisé par CNC en nylon.</li></ul><b>Contenu:</b><ul><li>1 protection de carter d‘alternateur</li><li>Matériel de montage</li><li>Notice de montage</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11213;;Protection de carter dalternateur;;;;;;;;;;;;;;;;;;;;;;;;;;;Yamaha MT-07 (14-).;<p>Protection en nylon de haute qualité avec usinage CNC et découpe au laser, la structure est en acier inoxidable. Cette protection a été étudiée pour sadapter parfaitement au carter dalternateur de la MT-07. Montage facile et précis.<p><b> Caractéristiques:</b> <!--BB--><ul><li>Protection contre les chocs et labrasion</li> <li> Fixation facile</li></ul><!--EB--> <b>Inclus:</b> <!--BL--><ul><li>Protection de carter dalternateur</li> <li>Matériel de montage</li> <li>Notice</li></ul><!--EL-->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11214;;Kit de patin de cadre;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. Yamaha. FZ1 / Fazer. FZ6 / Fazer.;<b>Patin de protection SW-MOTECH</b><ul><li>Protection efficace de votre moto</li><li>Slider design soigné, usinage CNC PA6-MO<br>pour un amorti et une forte résistance aux chocs et une parfaite résistance aux UV</li><li>Les Slider sont en plastique (Nylon) à forte résistance à labrasion</li><li>Installation simple</li><li>Une découpe des carénages est nécessaire, un guide est fournis pour aider lors de la découpe</li></ul><b>Inclus:</b><!--BL--><ul><li>2 sliders</li><li>Matériel de montage</li><li>Notice de montage</li></ul><!--EL--><b>Accessoires en option:</b><br><br>Slider de rechange - Article <a href=http://sw-bc.com/eng/4052572012215.htm><u><b>STP.00.590.10000/B</b></u></a><br><br>Les sliders sont détachables.<br>Ils peuvent être remplacés facilement.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11215;;Kit de patin de cadre;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. Yamaha XJ6 (13-).;<b>Patin de protection SW-MOTECH</b><ul><li>Protection efficace de votre moto</li><li>Slider design soigné, usinage CNC PA6-MO<br>pour un amorti et une forte résistance aux chocs et une parfaite résistance aux UV</li><li>Les Slider sont en plastique (Nylon) à forte résistance à labrasion</li><li>Installation simple</li><li>Une découpe des carénages est nécessaire, un guide est fournis pour aider lors de la découpe</li></ul><b>Inclus:</b><!--BL--><ul><li>2 sliders</li><li>Matériel de montage</li><li>Notice de montage</li></ul><!--EL--><b>Accessoires en option:</b><br><br>Slider de rechange - Article <a href=http://sw-bc.com/eng/4052572012215.htm><u><b>STP.00.590.10000/B</b></u></a><br><br>Les sliders sont détachables.<br>Ils peuvent être remplacés facilement.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11216;;Kit de patin de cadre;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. Yamaha YZF-R6 (08-).;<b>Patin de protection SW-MOTECH</b><ul><li>Protection efficace de votre moto</li><li>Slider design soigné, usinage CNC PA6-MO<br>pour un amorti et une forte résistance aux chocs et une parfaite résistance aux UV</li><li>Les Slider sont en plastique (Nylon) à forte résistance à labrasion</li><li>Installation simple</li><li>Une découpe des carénages est nécessaire, un guide est fournis pour aider lors de la découpe</li></ul><b>Inclus:</b><!--BL--><ul><li>2 sliders</li><li>Matériel de montage</li><li>Notice de montage</li></ul><!--EL--><b>Accessoires en option:</b><br><br>Slider de rechange - Article <a href=http://sw-bc.com/eng/4052572012215.htm><u><b>STP.00.590.10000/B</b></u></a><br><br>Les sliders sont détachables.<br>Ils peuvent être remplacés facilement.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11217;;Kit de patin de cadre;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. Yamaha FJR 1300 (06-);<b>Patin de protection SW-MOTECH</b><ul><li>Protection efficace de votre moto</li><li>Slider design soigné, usinage CNC PA6-MO<br>pour un amorti et une forte résistance aux chocs et une parfaite résistance aux UV</li><li>Les Slider sont en plastique (Nylon) à forte résistance à labrasion</li><li>Installation simple</li><li>Une découpe des carénages est nécessaire, un guide est fournis pour aider lors de la découpe</li></ul><b>Inclus:</b><!--BL--><ul><li>2 sliders</li><li>Matériel de montage</li><li>Notice de montage</li></ul><!--EL--><b>Accessoires en option:</b><br><br>Slider de rechange - Article <a href=http://sw-bc.com/eng/4052572012215.htm><u><b>STP.00.590.10000/B</b></u></a><br><br>Les sliders sont détachables.<br>Ils peuvent être remplacés facilement.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11218;;Kit de patin de cadre;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. Yamaha YZF-R1. (09-).;<b>Patin de protection SW-MOTECH</b><ul><li>Protection efficace de votre moto</li><li>Slider design soigné, usinage CNC PA6-MO<br>pour un amorti et une forte résistance aux chocs et une parfaite résistance aux UV</li><li>Les Slider sont en plastique (Nylon) à forte résistance à labrasion</li><li>Installation simple</li><li>Une découpe des carénages est nécessaire, un guide est fournis pour aider lors de la découpe</li></ul><b>Inclus:</b><!--BL--><ul><li>2 sliders</li><li>Matériel de montage</li><li>Notice de montage</li></ul><!--EL--><b>Accessoires en option:</b><br><br>Slider de rechange - Article <a href=http://sw-bc.com/eng/4052572012215.htm><u><b>STP.00.590.10000/B</b></u></a><br><br>Les sliders sont détachables.<br>Ils peuvent être remplacés facilement.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11219;;Kit de patin de cadre;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. Yamaha XJ6 (08-12) / XJ6 Diversion (08-);<b>Patin de protection SW-MOTECH</b><ul><li>Protection efficace de votre moto</li><li>Slider design soigné, usinage CNC PA6-MO<br>pour un amorti et une forte résistance aux chocs et une parfaite résistance aux UV</li><li>Les Slider sont en plastique (Nylon) à forte résistance à labrasion</li><li>Installation simple</li><li>Une découpe des carénages est nécessaire, un guide est fournis pour aider lors de la découpe</li></ul><b>Inclus:</b><!--BL--><ul><li>2 sliders</li><li>Matériel de montage</li><li>Notice de montage</li></ul><!--EL--><b>Accessoires en option:</b><br><br>Slider de rechange - Article <a href=http://sw-bc.com/eng/4052572012215.htm><u><b>STP.00.590.10000/B</b></u></a><br><br>Les sliders sont détachables.<br>Ils peuvent être remplacés facilement.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11220;;Kit de patin de cadre;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. Yamaha TDM 900 (06-).;<b>Patin de protection SW-MOTECH</b><ul><li>Protection efficace de votre moto</li><li>Slider design soigné, usinage CNC PA6-MO<br>pour un amorti et une forte résistance aux chocs et une parfaite résistance aux UV</li><li>Les Slider sont en plastique (Nylon) à forte résistance à labrasion</li><li>Installation simple</li><li>Une découpe des carénages est nécessaire, un guide est fournis pour aider lors de la découpe</li></ul><b>Inclus:</b><!--BL--><ul><li>2 sliders</li><li>Matériel de montage</li><li>Notice de montage</li></ul><!--EL--><b>Accessoires en option:</b><br><br>Slider de rechange - Article <a href=http://sw-bc.com/eng/4052572012215.htm><u><b>STP.00.590.10000/B</b></u></a><br><br>Les sliders sont détachables.<br>Ils peuvent être remplacés facilement.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11221;;Kit de patin de cadre;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. Yamaha XJ6 Diversion F (10-).;<b>Patin de protection SW-MOTECH</b><ul><li>Protection efficace de votre moto</li><li>Slider design soigné, usinage CNC PA6-MO<br>pour un amorti et une forte résistance aux chocs et une parfaite résistance aux UV</li><li>Les Slider sont en plastique (Nylon) à forte résistance à labrasion</li><li>Installation simple</li><li>Une découpe des carénages est nécessaire, un guide est fournis pour aider lors de la découpe</li></ul><b>Inclus:</b><!--BL--><ul><li>2 sliders</li><li>Matériel de montage</li><li>Notice de montage</li></ul><!--EL--><b>Accessoires en option:</b><br><br>Slider de rechange - Article <a href=http://sw-bc.com/eng/4052572012215.htm><u><b>STP.00.590.10000/B</b></u></a><br><br>Les sliders sont détachables.<br>Ils peuvent être remplacés facilement.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11222;;Kit de patin de cadre;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. Yamaha MT-09 (13-).;<b>Patin de protection SW-MOTECH</b><ul><li>Protection efficace de votre moto</li><li>Slider design soigné, usinage CNC PA6-MO<br>pour un amorti et une forte résistance aux chocs et une parfaite résistance aux UV</li><li>Les Slider sont en plastique (Nylon) à forte résistance à labrasion</li><li>Installation simple</li><li>Une découpe des carénages est nécessaire, un guide est fournis pour aider lors de la découpe</li></ul><b>Inclus:</b><!--BL--><ul><li>2 sliders</li><li>Matériel de montage</li><li>Notice de montage</li></ul><!--EL--><b>Accessoires en option:</b><br><br>Slider de rechange - Article <a href=http://sw-bc.com/eng/4052572012215.htm><u><b>STP.00.590.10000/B</b></u></a><br><br>Les sliders sont détachables.<br>Ils peuvent être remplacés facilement.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11223;;Kit de patin de cadre;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. Yamaha. FZ8 / FZ8 Fazer (10-).;<b>Patin de protection SW-MOTECH</b><ul><li>Protection efficace de votre moto</li><li>Slider design soigné, usinage CNC PA6-MO<br>pour un amorti et une forte résistance aux chocs et une parfaite résistance aux UV</li><li>Les Slider sont en plastique (Nylon) à forte résistance à labrasion</li><li>Installation simple</li><li>Une découpe des carénages est nécessaire, un guide est fournis pour aider lors de la découpe</li></ul><b>Inclus:</b><!--BL--><ul><li>2 sliders</li><li>Matériel de montage</li><li>Notice de montage</li></ul><!--EL--><b>Accessoires en option:</b><br><br>Slider de rechange - Article <a href=http://sw-bc.com/eng/4052572012215.htm><u><b>STP.00.590.10000/B</b></u></a><br><br>Les sliders sont détachables.<br>Ils peuvent être remplacés facilement.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11224;;Kit de patin de cadre;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. Yamaha MT-07 (14-).;<b>Patin de protection SW-MOTECH</b><ul><li>Protection efficace de votre moto</li><li>Slider design soigné, usinage CNC PA6-MO<br>pour un amorti et une forte résistance aux chocs et une parfaite résistance aux UV</li><li>Les Slider sont en plastique (Nylon) à forte résistance à labrasion</li><li>Installation simple</li><li>Une découpe des carénages est nécessaire, un guide est fournis pour aider lors de la découpe</li></ul><b>Inclus:</b><!--BL--><ul><li>2 sliders</li><li>Matériel de montage</li><li>Notice de montage</li></ul><!--EL--><b>Accessoires en option:</b><br><br>Slider de rechange - Article <a href=http://sw-bc.com/eng/4052572012215.htm><u><b>STP.00.590.10000/B</b></u></a><br><br>Les sliders sont détachables.<br>Ils peuvent être remplacés facilement.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11225;;Kit de fixation pour patin de cadre;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. Yamaha. FZ1. 06-. FZ6 Fazer. BJ:07-.;<b>Kit de fixation pour patin de protection</b><ul><li>Plateau de fixation inclus</li></ul><b>Inclus:</b><!--BL--><ul><li>Protection complète <b>sans</b> patins.<!--EL-->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11226;;Kit de fixation pour patin de cadre;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. Yamaha XJ6 (13-).;<b>Kit de fixation pour patin de protection</b><ul><li>Plateau de fixation inclus</li></ul><b>Inclus:</b><!--BL--><ul><li>Protection complète <b>sans</b> patins.<!--EL-->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11227;;Kit de fixation pour patin de cadre;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. Yamaha YZF-R6.;<b>Kit de fixation pour patin de protection</b><ul><li>Plateau de fixation inclus</li></ul><b>Inclus:</b><!--BL--><ul><li>Protection complète <b>sans</b> patins.<!--EL-->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11228;;Kit de fixation pour patin de cadre;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. Yamaha FJR 1300 (06-);<b>Kit de fixation pour patin de protection</b><ul><li>Plateau de fixation inclus</li></ul><b>Inclus:</b><!--BL--><ul><li>Protection complète <b>sans</b> patins.<!--EL-->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11229;;Kit de fixation pour patin de cadre;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. Yamaha YZF-R1 (09-).;<b>Kit de fixation pour patin de protection</b><ul><li>Plateau de fixation inclus</li></ul><b>Inclus:</b><!--BL--><ul><li>Protection complète <b>sans</b> patins.<!--EL-->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11230;;Kit de fixation pour patin de cadre;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. Yamaha XJ-6 / Diversion. 09-.;<b>Kit de fixation pour patin de protection</b><ul><li>Plateau de fixation inclus</li></ul><b>Inclus:</b><!--BL--><ul><li>Protection complète <b>sans</b> patins.<!--EL-->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11231;;Kit de fixation pour patin de cadre;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. Yamaha TDM 900;<b>Kit de fixation pour patin de protection</b><ul><li>Plateau de fixation inclus</li></ul><b>Inclus:</b><!--BL--><ul><li>Protection complète <b>sans</b> patins.<!--EL-->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11232;;Kit de fixation pour patin de cadre;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. Yamaha XJ6 Diversion F (10-);<b>Kit de fixation pour patin de protection</b><ul><li>Plateau de fixation inclus</li></ul><b>Inclus:</b><!--BL--><ul><li>Protection complète <b>sans</b> patins.<!--EL-->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11233;;Kit de fixation pour patin de cadre;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. Yamaha MT-09 (13-).;<b>Kit de fixation pour patin de protection</b><ul><li>Plateau de fixation inclus</li></ul><b>Inclus:</b><!--BL--><ul><li>Protection complète <b>sans</b> patins.<!--EL-->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11234;;Kit de fixation pour patin de cadre;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. Yamaha. FZ Fazer. BJ:10-.;<b>Kit de fixation pour patin de protection</b><ul><li>Plateau de fixation inclus</li></ul><b>Inclus:</b><!--BL--><ul><li>Protection complète <b>sans</b> patins.</li></ul><!--EL-->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11235;;Kit de fixation pour patin de cadre;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. Yamaha MT-07 (14-).;<b>Kit de fixation pour patin de protection</b><ul><li>Plateau de fixation inclus</li></ul><b>Inclus:</b><!--BL--><ul><li>Protection complète <b>sans</b> patins.<!--EL-->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11236;;Roulettes de protection pour bras oscillant;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. BMW R 1200 GS (04 -).;<b>Kit de protection de bras oscillant SW-MOTECH</b><br> <br>Protection de bras oscillant résistant à labrasion.<br>Améliore le design de votre moto<br>Installation très simple en utilisant le matériel de montage.<br><br><b>Inclus:</b><!--BL--> <ul><li>1 Slider de protection </li> <li>Matériel de montage </li> <li>Notice de montage </li></ul><!--EL-->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11237;;Roulettes de protection pour fourche avant;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. BMW R1200GS (04-12) / R1200 ST / R1200 R;<b>Protection de fourche avant SW-MOTECH</b><br> <br> Protection résistant à labrasion.<br>Design soigné pour rester discret sur votre moto.<br>Installation simple avec le matériel de montage.<br><br><b>Inclus:</b><!--BL--> <ul> <li>2 patins </li> <li>Matériel de montage </li> <li>Notice de montage </li></ul><!--EL-->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11238;;Roulettes de protection pour fourche avant;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. BMW R 1200 GS LC / Adventure / R 1200 RT.;<b>Protection de fourche avant SW-MOTECH</b><br> <br> Protection résistant à labrasion.<br>Design soigné pour rester discret sur votre moto.<br>Installation simple avec le matériel de montage.<br><br><b>Inclus:</b><!--BL--> <ul> <li>2 patins </li> <li>Matériel de montage </li> <li>Notice de montage </li></ul><!--EL-->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11239;;Roulettes de protection pour fourche avant;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. BMW S 1000 R (14-).;<b>Protection de fourche avant SW-MOTECH</b><br> <br> Protection résistant à labrasion.<br>Design soigné pour rester discret sur votre moto.<br>Installation simple avec le matériel de montage.<br><br><b>Inclus:</b><!--BL--> <ul> <li>2 patins </li> <li>Matériel de montage </li> <li>Notice de montage </li></ul><!--EL-->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11240;;Roulettes de protection pour fourche avant;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. BMW F 800 GS / F 800 GS Adventure.;<b>Protection de fourche avant SW-MOTECH</b><br> <br> Protection résistant à labrasion.<br>Design soigné pour rester discret sur votre moto.<br>Installation simple avec le matériel de montage.<br><br><b>Inclus:</b><!--BL--> <ul> <li>2 patins </li> <li>Matériel de montage </li> <li>Notice de montage </li></ul><!--EL-->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
